success,timestamp,date,base,rates.INR,rates.RUTH,rates.XCU,rates.ALU,rates.NI,rates.ZNC,rates.TIN,rates.LCO,rates.BSD,rates.BTN,rates.BWP,rates.BYN,rates.BYR
TRUE,1630164480,28-08-2021,USD,73.56662596,0.001334573,3.701519602,12.04944147,1.687077696,10.85952584,0.941041414,0.044021557,1.000544967,74.11222852,11.20167008,2.517673742,
TRUE,1630164720,28-08-2021,USD,73.51664814,0.001334027,3.701852666,12.05871833,1.686555183,10.86538841,0.941210725,0.044027717,1.000904947,74.08186558,11.20111021,2.518428969,
TRUE,1630165020,28-08-2021,USD,73.54090208,0.001333947,3.701075518,12.05679067,1.687027131,10.86560554,0.940825072,0.044032116,1.000724957,74.06853551,11.19920663,2.519662506,
TRUE,1630165320,28-08-2021,USD,73.53575731,0.001333773,3.701852666,12.05341727,1.686302354,10.86039437,0.940787447,0.044008359,1.00085495,74.11593132,11.20446947,2.519007976,
TRUE,1630165620,28-08-2021,USD,73.54163705,0.001334107,3.702481786,12.05426062,1.687010275,10.86278282,0.941474098,0.044015838,1.000274982,74.10334181,11.20827663,2.518001007,
TRUE,1630165920,28-08-2021,USD,73.55266157,0.001334107,3.701260553,12.05823642,1.686622604,10.86223999,0.940881509,0.044004399,1.000624963,74.07149775,11.20357366,2.518756234,
TRUE,1630166280,28-08-2021,USD,73.55560144,0.001334187,3.704073089,12.05401966,1.686521473,10.86202286,0.941144882,0.04400044,1.000554966,74.10408236,11.20626107,2.519461112,
TRUE,1630166580,28-08-2021,USD,73.56221616,0.001334053,3.703851047,12.05787498,1.686605749,10.8657141,0.941295381,0.044017158,1.000254983,74.10334181,11.20323774,2.518479317,
TRUE,1630166700,28-08-2021,USD,73.55266157,0.001333667,3.70229675,12.05679067,1.686791157,10.86028581,0.941539942,0.044024637,1.000714958,74.1107474,11.20099823,2.518303098,
TRUE,1630167120,28-08-2021,USD,73.54678183,0.001333787,3.70192668,12.052092,1.687195683,10.86072007,0.941361224,0.044026837,1.000784954,74.12111523,11.20346169,2.519284892,
TRUE,1630167480,28-08-2021,USD,73.50562362,0.00133352,3.704110096,12.0543811,1.68574613,10.8609372,0.941013195,0.044026397,1.000514969,74.11148796,11.20558922,2.519461112,
TRUE,1630167840,28-08-2021,USD,73.54090208,0.001333987,3.70381404,12.05052578,1.68638663,10.86506271,0.941436474,0.044032116,1.000254983,74.09223341,11.20301379,2.519385589,
TRUE,1630168080,28-08-2021,USD,73.52399782,0.001334,3.702148722,12.04956195,1.685931538,10.8666912,0.941144882,0.044031676,1.000574965,74.06335159,11.19943058,2.518680711,
TRUE,1630168320,28-08-2021,USD,73.54163705,0.001334253,3.70318492,12.05221248,1.687161973,10.86462844,0.941060226,,1.000384976,74.09815789,11.20032638,2.519738028,
TRUE,1630168680,28-08-2021,USD,73.5497217,0.0013344,3.703591997,12.05679067,1.686015814,10.86582267,0.940834478,0.044014078,1.000334979,74.11741244,11.20446947,2.51807653,
TRUE,1630168980,28-08-2021,USD,73.50488865,0.001334,3.703999075,12.04932099,1.68695971,10.85963441,0.941361224,0.044018478,1.000234984,74.11148796,11.20435749,2.518856931,
TRUE,1630169340,28-08-2021,USD,73.56368609,0.001334627,3.701630623,12.05799546,1.685880972,10.86495414,0.940937946,0.044037396,1.000614963,74.07668166,11.2070449,2.519234544,
TRUE,1630169640,28-08-2021,USD,73.51370826,0.001333813,3.703517983,12.05197152,1.686251788,10.86549697,0.941314193,0.044007919,1.000164988,74.07001663,11.20167008,2.518403795,
TRUE,1630169940,28-08-2021,USD,73.54531189,0.00133388,3.701556609,12.05895929,1.686100091,10.86375992,0.940749822,0.044035636,1.000274982,74.12778027,11.19976651,2.519763202,
TRUE,1630170180,28-08-2021,USD,73.5129733,0.001334253,3.701260553,12.05450158,1.685695564,10.86213143,0.941380036,0.044037835,1.000884948,74.0796439,11.20693292,2.518806582,
TRUE,1630170480,28-08-2021,USD,73.55119163,0.001334413,3.702111715,12.05823642,1.685864117,10.86375992,0.940947352,0.044029037,1.000404975,74.11667188,11.20267786,2.517875136,
TRUE,1630170840,28-08-2021,USD,73.52252788,0.00133392,3.70166763,12.05064626,1.685948393,10.85854875,0.941097851,0.044021117,1.000234984,74.12629915,11.20088626,2.518680711,
TRUE,1630171140,28-08-2021,USD,73.54163705,0.001333667,3.702777842,12.05365822,1.685779841,10.85909158,,0.044033436,1.000694959,74.11889355,11.20122218,2.518705885,
TRUE,1630171440,28-08-2021,USD,73.52914259,0.001334147,3.703221927,12.05004386,1.687195683,10.86343422,0.941267162,0.044020238,1.000844951,74.09149285,11.20738082,2.518580014,
TRUE,1630171680,28-08-2021,USD,73.56148119,0.001334373,3.703777032,12.05883881,1.68603267,10.86441131,0.941285975,0.04400088,1.000804953,74.11370964,11.20390959,2.519889074,
TRUE,1630171980,28-08-2021,USD,73.52546775,0.001334053,3.703777032,12.05907977,1.685965249,10.86625693,0.941427067,0.044016718,1.000384976,74.07890334,11.2083886,2.518152052,
TRUE,1630172280,28-08-2021,USD,73.52326285,0.001333707,3.701408581,12.05763402,1.686437196,10.86386848,0.940768635,0.044033876,1.000784954,74.07445999,11.2074928,2.518756234,
TRUE,1630172580,28-08-2021,USD,73.54751679,0.001333813,3.703703018,12.05305583,1.686251788,10.86202286,0.941483504,0.044025957,1.000064993,74.08112502,11.1988707,2.51951146,
TRUE,1630172940,28-08-2021,USD,73.55560144,0.00133356,3.701112525,12.05004386,1.687195683,10.86115433,0.941191913,0.044034756,1.000324979,74.09815789,11.1993186,2.518907279,
TRUE,1630173240,28-08-2021,USD,73.51223833,0.001334547,3.702185729,12.05462205,1.685931538,10.8619143,0.941022602,0.044012319,1.000454972,74.09667677,11.19898268,2.518454143,
TRUE,1630173540,28-08-2021,USD,73.55266157,0.00133464,3.701223546,12.05064626,1.686487762,10.86386848,0.941333006,0.044031676,1.000554966,74.06409215,11.20144613,2.519335241,19613.524
TRUE,1630173780,28-08-2021,USD,73.51664814,0.001334173,3.70355499,12.05811594,1.686538328,10.86462844,0.941276568,0.044004399,1.000234984,74.09149285,11.20514132,2.517975833,19602.744
TRUE,1630173840,28-08-2021,USD,73.51003342,0.001334533,3.703110906,12.05859785,1.686774302,10.85941728,0.94073101,0.044006599,1.00030498,74.08112502,11.2074928,2.51855484,19608.624
TRUE,1630174440,28-08-2021,USD,73.50856349,0.00133356,3.70381404,12.05679067,1.686909144,10.85865732,0.940862696,0.044017158,1.000074993,74.09371453,11.20570119,2.519058324,19615.876
TRUE,1630174740,28-08-2021,USD,73.55560144,0.00133404,3.702370764,12.05148961,1.686723736,10.85822305,0.941144882,0.0440022,1.000224985,74.09075229,11.20648502,2.518655537,19609.408
TRUE,1630175040,28-08-2021,USD,73.51664814,0.001333653,3.702333757,12.05642924,1.686925999,10.86625693,0.941521129,0.044019358,1.000584965,74.06483271,11.20693292,2.519184195,19608.232
TRUE,1630175340,28-08-2021,USD,73.56148119,0.001334627,3.702407771,12.05679067,1.686588894,10.8615886,0.941257756,0.044030356,1.000264982,74.09223341,11.20827663,2.519360415,19604.312
TRUE,1630175640,28-08-2021,USD,73.56221616,0.001334227,3.702185729,12.05799546,1.68695971,10.86137147,0.941483504,0.044010559,1.000424974,74.06779495,11.20390959,2.517799613,19610.976
TRUE,1630175940,28-08-2021,USD,73.50709355,0.00133456,3.703036891,12.05197152,1.686049525,10.85811449,0.941163694,0.044036516,1.000344978,74.10926628,11.20525329,2.518328272,19614.112
TRUE,1630176300,28-08-2021,USD,73.56148119,0.00133428,3.701408581,12.0594412,1.686639459,10.86245712,0.940815666,0.044011439,1.000394975,74.11296908,11.19943058,2.518277923,19606.468
TRUE,1630176540,28-08-2021,USD,73.51003342,0.001333507,3.702407771,12.05847737,1.685914683,10.86169716,0.940768635,0.044024197,1.000204986,74.07223831,11.20816465,2.517950659,19617.444
TRUE,1630176840,28-08-2021,USD,73.56221616,0.001334253,3.702629814,12.05245344,1.685914683,10.86234856,0.941013195,0.044033876,1.000534968,74.12778027,11.2074928,2.519108673,
TRUE,1630177140,28-08-2021,USD,73.5335524,0.001334053,3.701852666,12.05004386,1.686521473,10.86517127,0.941389443,0.044032556,1.000414974,74.10778516,11.20234194,2.51807653,
TRUE,1630177380,28-08-2021,USD,73.56662596,0.00133416,3.702481786,12.05257392,1.687128262,10.86202286,0.941408255,0.044028597,1.000824952,74.07445999,11.20805268,2.517774439,
TRUE,1630177740,28-08-2021,USD,73.5151782,0.001333827,3.703221927,12.052092,1.686184367,10.86679976,0.941511723,0.044032996,1.000514969,74.10334181,11.1993186,2.51837862,
TRUE,1630178100,28-08-2021,USD,73.53649227,0.00133452,3.702518793,12.0577545,1.685897828,10.86354278,0.941314193,0.044013198,1.000764955,74.12037467,11.20043836,2.518328272,
TRUE,1630178340,28-08-2021,USD,73.55119163,0.001334053,3.703036891,12.05811594,1.687010275,10.86256569,0.941351818,0.044017158,1.000934946,74.10260125,11.20323774,2.519335241,
TRUE,1630178640,28-08-2021,USD,73.51811807,0.0013338,3.702888863,12.05112817,1.686083236,10.8663655,0.940947352,0.04399912,1.000534968,74.07001663,11.20043836,2.518806582,
TRUE,1630178940,28-08-2021,USD,73.51003342,0.00133392,3.702444779,12.05281487,1.686909144,10.86104577,0.94085329,0.044029476,1.000184987,74.11519076,11.20738082,2.51903315,
TRUE,1630179240,28-08-2021,USD,73.52620272,0.001333613,3.703888054,12.05426062,1.68603267,10.86006867,0.940796853,0.044023317,1.000634962,74.08556838,11.20782872,2.519813551,
TRUE,1630179540,28-08-2021,USD,73.51003342,0.001334373,3.701852666,12.05618828,1.685813551,10.86473701,0.94085329,0.044029916,1.00066496,74.10186069,11.20144613,2.517950659,
TRUE,1630179900,28-08-2021,USD,73.52767266,0.001334493,3.701741645,12.05570636,1.686083236,10.86354278,0.940759228,0.044017158,1.000774954,74.10630404,11.20424552,2.519763202,
TRUE,1630180200,28-08-2021,USD,73.51591317,0.001333747,3.702074708,12.0577545,1.686572038,10.86365135,0.940994383,0.044036956,1.000354977,74.09297397,11.2079407,2.519284892,
TRUE,1630180380,28-08-2021,USD,73.55413151,0.001333507,3.702333757,12.05293535,1.685729275,10.86299995,0.940796853,0.044033436,1.00085495,74.11000684,11.2061491,2.518756234,
TRUE,1630180740,28-08-2021,USD,73.51664814,0.001334013,3.703591997,12.04932099,1.685948393,10.86397705,0.941069632,0.044013638,1.000794953,74.10408236,11.20346169,2.518126878,
TRUE,1630181040,28-08-2021,USD,73.53061253,0.001334653,3.703777032,12.05799546,1.686015814,10.85952584,0.941323599,0.044032556,1.000144989,74.11667188,11.20805268,2.518605188,
TRUE,1630181160,28-08-2021,USD,73.55339654,0.00133436,3.703332948,12.05642924,1.687128262,10.86017724,0.941088445,0.044018478,1.000584965,74.12481803,11.20301379,2.519284892,
TRUE,1630181400,28-08-2021,USD,73.54016711,0.001334107,3.701556609,12.05582684,1.686487762,10.86202286,0.941257756,0.044033876,1.000464971,74.12481803,11.20222996,2.51968768,
TRUE,1630182000,28-08-2021,USD,73.55486648,0.001334427,3.702407771,12.04968243,1.685982104,10.86625693,0.941069632,0.044022437,1.000154988,74.09371453,11.19965453,2.519838725,
TRUE,1630182300,28-08-2021,USD,73.54310699,0.001333733,3.702703828,12.05799546,1.68571242,10.8619143,0.941323599,0.044026837,1.000594964,74.08779006,11.20536527,2.518882105,
TRUE,1630182600,28-08-2021,USD,73.53722724,0.001333947,3.703703018,12.04932099,1.687027131,10.86647406,0.941521129,0.044031676,1.000544967,74.08408726,11.20290181,2.519738028,
TRUE,1630182840,28-08-2021,USD,73.50929846,0.001333707,3.703036891,12.05630876,1.686774302,10.85789736,0.940778041,0.044031676,1.000594964,74.0833467,11.20502934,2.518831756,
TRUE,1630183200,28-08-2021,USD,73.56148119,0.001334587,3.702074708,12.05498349,1.687010275,10.86408561,0.941474098,0.044009679,1.000384976,74.07001663,11.20458144,2.518303098,
TRUE,1630183500,28-08-2021,USD,73.52105795,0.00133364,3.703110906,12.04932099,1.686521473,10.86506271,0.941097851,0.044033436,1.000694959,74.07816278,11.20256589,2.518428969,
TRUE,1630183800,28-08-2021,USD,73.54163705,0.00133432,3.701778652,12.05799546,1.686150657,10.86050294,0.941285975,0.044010999,1.000384976,74.09519565,11.20547724,2.519586983,
TRUE,1630184100,28-08-2021,USD,73.56148119,0.001333467,3.702444779,12.05932073,1.686841723,10.86039437,0.940825072,0.044017598,1.000864949,74.11889355,11.19999046,2.519259718,
TRUE,1630184400,28-08-2021,USD,73.54531189,0.00133428,3.702037701,12.05221248,1.686504617,10.85789736,0.941314193,0.044011439,1.000934946,74.08186558,11.20413354,2.518932453,
TRUE,1630184700,28-08-2021,USD,73.54678183,0.001333707,3.702370764,12.04944147,1.686268644,10.86299995,0.94092854,0.044014958,1.00048497,74.12037467,11.20055033,2.519234544,
TRUE,1630184700,28-08-2021,USD,73.54678183,0.001333707,3.702370764,12.04944147,1.686268644,10.86299995,0.94092854,0.044014958,1.00048497,74.12037467,11.20055033,2.519234544,
TRUE,1630184700,28-08-2021,USD,73.54678183,0.001333707,3.702370764,12.04944147,1.686268644,10.86299995,0.94092854,0.044014958,1.00048497,74.12037467,11.20055033,2.519234544,19614.308
TRUE,1630185600,28-08-2021,USD,73.5519266,0.00133392,3.701334567,12.05088721,1.686116946,10.86017724,0.940759228,0.044034316,1.000654961,74.12111523,11.19976651,2.517799613,19605.096
TRUE,1630185900,28-08-2021,USD,73.56956584,0.00133404,3.703888054,12.05811594,1.686639459,10.8612629,0.941041414,0.044033876,1.000544967,74.10334181,11.20155811,2.519813551,19613.916
TRUE,1630186200,28-08-2021,USD,73.53061253,0.001334613,3.703703018,12.05052578,1.68571242,10.8612629,0.941088445,0.044017598,1.000564966,74.10778516,11.2061491,2.51837862,19617.248
TRUE,1630186440,28-08-2021,USD,73.56515603,0.00133396,3.701630623,12.0504053,1.686841723,10.86712546,0.940759228,0.044004399,1.000164988,74.10260125,11.20816465,2.518353446,19604.508
TRUE,1630186860,28-08-2021,USD,73.51591317,0.0013338,3.701408581,12.05064626,1.686201222,10.8609372,0.941201319,0.044023317,1.000584965,74.11222852,11.1988707,2.519788377,19607.644
TRUE,1630187100,28-08-2021,USD,73.51591317,0.001334267,3.702518793,12.05498349,1.686251788,10.86506271,0.940881509,0.044036516,1.000634962,74.08853062,11.20760477,2.518831756,19613.916
TRUE,1630187400,28-08-2021,USD,73.51811807,0.00133368,3.703332948,12.05956168,1.686504617,10.85985154,0.940778041,0.044006599,1.000224985,74.1070446,11.20558922,2.519712854,19611.172
TRUE,1630187700,28-08-2021,USD,73.52473279,0.001333707,3.702703828,12.05474253,1.685880972,10.86647406,0.941069632,0.044021557,1.000504969,74.09815789,11.19898268,2.518630363,19619.208
TRUE,1630188000,28-08-2021,USD,73.51370826,0.001333827,3.704147103,12.04932099,1.686251788,10.86321709,0.940975571,0.044028157,1.000904947,74.08038446,11.19864675,2.517673742,19616.66
TRUE,1630188360,28-08-2021,USD,73.51664814,0.001333613,3.703703018,12.05968216,1.686925999,10.86506271,0.941191913,0.044037835,1.000374976,74.0870495,11.20043836,2.51968768,19607.448
TRUE,1630188360,28-08-2021,USD,73.51664814,0.001333613,3.703703018,12.05968216,1.686925999,10.86506271,0.941191913,0.044037835,1.000374976,74.0870495,11.20043836,2.51968768,19607.448
TRUE,1630188900,28-08-2021,USD,73.54016711,0.001333587,3.703962068,12.0594412,1.686150657,10.86332565,0.941417661,0.04400264,1.000644962,74.1070446,11.20368564,2.519310067,19612.544
TRUE,1630189260,28-08-2021,USD,73.52179291,0.001333627,3.703517983,12.04944147,1.686572038,10.86408561,0.94073101,0.044010559,1.000184987,74.07890334,11.20446947,2.519863899,19617.836
TRUE,1630189500,28-08-2021,USD,73.50635858,0.001334067,3.70129756,12.05148961,1.686572038,10.85876588,0.941069632,0.044021557,1.000584965,74.07594111,11.2070449,2.519838725,19615.876
TRUE,1630189800,28-08-2021,USD,73.56221616,0.001334613,3.703591997,12.0498029,1.686875433,10.86234856,0.940975571,0.044014078,1.000414974,74.08112502,11.20648502,2.51837862,19604.116
TRUE,1630190160,28-08-2021,USD,73.55413151,0.001334387,3.702740835,12.04920051,1.687010275,10.86560554,0.941342412,0.044018038,1.000044995,74.10260125,11.20435749,2.518403795,19601.96
TRUE,1630190460,28-08-2021,USD,73.53208247,0.001333867,3.703110906,12.0504053,1.686875433,10.86245712,0.941314193,0.044015838,1.000864949,74.11222852,11.20323774,2.519813551,19616.072
TRUE,1630190760,28-08-2021,USD,73.50709355,0.00133464,3.704147103,12.05510397,1.686925999,10.86701689,0.940740416,0.044027717,1.000404975,74.07445999,11.20055033,2.51951146,19614.112
TRUE,1630191060,28-08-2021,USD,73.565891,0.001334373,3.702999884,12.05028482,1.686925999,10.86006867,0.941502317,0.044019798,1.000394975,74.12703971,11.20334971,2.517724091,19613.328
TRUE,1630191300,28-08-2021,USD,73.565891,0.001334187,3.702666821,12.05570636,1.687043986,10.85941728,0.940872103,0.0440022,1.000224985,74.08112502,11.2079407,2.519284892,19617.052
TRUE,1630191600,28-08-2021,USD,73.52473279,0.001333787,3.703369955,12.05281487,1.687128262,10.86462844,0.941032008,0.044030356,1.00066496,74.09963901,11.20480539,2.518630363,19614.112
TRUE,1630191900,28-08-2021,USD,73.56295112,0.001334133,3.704332138,12.05546541,1.686976565,10.86365135,0.941267162,0.044010119,1.000534968,74.12555859,11.20312576,2.517749265,19609.604
TRUE,1630192260,28-08-2021,USD,73.51885304,0.00133384,3.701334567,12.05691115,1.686757446,10.86593124,0.940900321,0.044035636,1.00048497,74.10852572,11.20055033,2.518001007,19607.84
TRUE,1630192560,28-08-2021,USD,73.51885304,0.001333493,3.701778652,12.05161009,1.686723736,10.86658263,0.941323599,0.044036956,1.000164988,74.10852572,11.20424552,2.518957627,19604.116
TRUE,1630192860,28-08-2021,USD,73.55486648,0.001333947,3.701704637,12.05582684,1.686791157,10.86679976,0.941483504,0.044026837,1.000244984,74.09889845,11.20111021,2.518781408,19603.136
TRUE,1630193160,28-08-2021,USD,73.54163705,0.00133404,3.703591997,12.05871833,1.686639459,10.86343422,0.941530535,0.044022877,1.000144989,74.09223341,11.20782872,2.517724091,19618.816
TRUE,1630193460,28-08-2021,USD,73.54090208,0.001333867,3.7025558,12.05016434,1.686858578,10.86527984,0.941238944,0.044037835,1.000684959,74.1144502,11.20077428,2.518252749,19606.076
TRUE,1630193700,28-08-2021,USD,73.56442106,0.00133368,3.703925061,12.05654971,1.686083236,10.86137147,0.941323599,0.044029476,1.000524968,74.06483271,11.206597,2.518479317,19613.916
TRUE,1630194060,28-08-2021,USD,73.53208247,0.001334547,3.703666011,12.05353775,1.685762985,10.85789736,0.940721604,0.044038275,1.00030498,74.12852083,11.20558922,2.518680711,19613.132
TRUE,1630194360,28-08-2021,USD,73.5519266,0.001334213,3.701556609,12.0498029,1.68574613,10.85974298,0.941530535,0.044005719,1.000244984,74.12778027,11.20301379,2.519335241,19610.192
TRUE,1630194660,28-08-2021,USD,73.52693769,0.001333547,3.702148722,12.04908003,1.686690025,10.85811449,0.941220131,0.044008799,1.000704958,74.11222852,11.20514132,2.519712854,19614.7
TRUE,1630194960,28-08-2021,USD,73.51958801,0.001333787,3.70166763,12.05462205,1.686487762,10.86365135,0.941116663,0.04400308,1.000814952,74.09223341,11.20726885,2.519335241,19617.052
TRUE,1630195320,29-08-2021,USD,73.52693769,0.001334067,3.702888863,12.05679067,1.685948393,10.85909158,0.94124835,0.044036516,1.000794953,74.10482292,11.19987848,2.518957627,19602.548
TRUE,1630195500,29-08-2021,USD,73.52032298,0.001334373,3.702370764,12.05016434,1.687010275,10.86538841,0.94144588,0.04400308,1.00049497,74.08630894,11.20088626,2.518202401,19603.332
TRUE,1630195500,29-08-2021,USD,73.52032298,0.001334373,3.702370764,12.05016434,1.687010275,10.86538841,0.94144588,0.04400308,1.00049497,74.08630894,11.20088626,2.518202401,19603.332
TRUE,1630196160,29-08-2021,USD,73.51958801,0.001334387,3.702333757,12.05329679,1.687060841,10.85898301,0.940881509,0.044031236,1.000534968,74.09667677,11.20558922,2.517849962,19602.156
TRUE,1630196460,29-08-2021,USD,73.56221616,0.001333787,3.702777842,12.05004386,1.68606638,10.86332565,0.941022602,0.044032996,1.000834951,74.12111523,11.20066231,2.518177227,19617.64
TRUE,1630196760,29-08-2021,USD,73.56662596,0.00133404,3.70381404,12.05883881,1.686437196,10.85887445,0.941351818,0.044005279,1.00031498,74.08260614,11.20536527,2.517749265,19608.82
TRUE,1630197060,29-08-2021,USD,73.5335524,0.001333573,3.701149532,12.05293535,1.686791157,10.86310852,0.941398849,0.044038275,1.000224985,74.11889355,11.20424552,2.517799613,19608.428
TRUE,1630197420,29-08-2021,USD,73.52326285,0.001333533,3.703258934,12.05414014,1.686942854,10.86289139,0.940806259,0.044025077,1.000224985,74.11519076,11.19898268,2.519763202,19606.272
TRUE,1630197720,29-08-2021,USD,73.53061253,0.001333573,3.702518793,12.05028482,1.686656315,10.85898301,0.940712198,0.044027277,1.000404975,74.10186069,11.20010243,2.518353446,19605.292
TRUE,1630197960,29-08-2021,USD,73.53281743,0.001333467,3.701223546,12.05148961,1.686201222,10.86375992,0.941285975,0.044011879,1.000354977,74.12481803,11.20547724,2.518605188,19607.056
TRUE,1630198260,29-08-2021,USD,73.53575731,0.00133448,3.70381404,12.04956195,1.686572038,10.86527984,0.941539942,0.044030796,1.000324979,74.09371453,11.19999046,2.518277923,19603.136
TRUE,1630198560,29-08-2021,USD,73.55927628,0.00133376,3.702851856,12.05907977,1.68667317,10.86343422,0.940778041,0.044020678,1.00030498,74.06927607,11.20637305,2.518303098,19619.404
TRUE,1630198860,29-08-2021,USD,73.50635858,0.00133364,3.703443969,12.05197152,1.68603267,10.85909158,0.940796853,0.044030796,1.000724957,74.12037467,11.20390959,2.517799613,19604.312
TRUE,1630199220,29-08-2021,USD,73.55119163,0.001333733,3.702777842,12.05968216,1.686201222,10.86538841,0.941191913,0.044015838,1.00030498,74.12333691,11.20558922,2.519410763,19608.624
TRUE,1630199520,29-08-2021,USD,73.51885304,0.001333747,3.70292587,12.05751354,1.68574613,10.86538841,0.941285975,0.04400176,1.000764955,74.08482782,11.20010243,2.518177227,
TRUE,1630199820,29-08-2021,USD,73.51811807,0.001334493,3.704073089,12.05329679,1.686942854,10.86625693,0.941201319,0.044007479,1.000874949,74.12481803,11.20491737,2.517925484,
TRUE,1630200060,29-08-2021,USD,73.54237202,0.001333853,3.70292587,12.05859785,1.68667317,10.86473701,0.941361224,0.044026837,1.000584965,74.11741244,11.19987848,2.518605188,
TRUE,1630200420,29-08-2021,USD,73.50856349,0.001334507,3.70129756,12.05414014,1.68606638,10.86527984,0.941257756,0.044020678,1.000654961,74.07816278,11.20077428,2.519586983,
TRUE,1630200720,29-08-2021,USD,73.56148119,0.001333507,3.704036082,12.05920025,1.686639459,10.85941728,0.941389443,0.044030356,1.000844951,74.12926139,11.19864675,2.519461112,
TRUE,1630200960,29-08-2021,USD,73.55119163,0.00133368,3.704036082,12.05763402,1.686437196,10.86006867,0.941539942,0.044018478,1.000634962,74.07594111,11.20536527,2.517824788,
TRUE,1630201320,29-08-2021,USD,73.56074622,0.00133368,3.703480976,12.05426062,1.687195683,10.86614837,0.941323599,0.044035196,1.00067496,74.10112013,11.20122218,2.518454143,
TRUE,1630201620,29-08-2021,USD,73.55560144,0.00133364,3.70418411,12.05534493,1.685695564,10.85854875,0.940721604,0.044034316,1.000704958,74.1107474,11.20693292,2.519536634,
TRUE,1630201920,29-08-2021,USD,73.52252788,0.00133452,3.703999075,12.05161009,1.687161973,10.8663655,0.941351818,0.04400088,1.000794953,74.08186558,11.19864675,2.518580014,
TRUE,1630202220,29-08-2021,USD,73.5680959,0.00133424,3.703925061,12.05498349,1.686437196,10.86354278,0.940740416,0.044036516,1.000534968,74.12185579,11.20693292,2.517724091,
TRUE,1630202520,29-08-2021,USD,73.52105795,0.001334627,3.703295941,12.05100769,1.686925999,10.85920015,0.941191913,0.044037396,1.000594964,74.07742222,11.20637305,2.518303098,
TRUE,1630202520,29-08-2021,USD,73.52105795,0.001334627,3.703295941,12.05100769,1.686925999,10.85920015,0.941191913,0.044037396,1.000594964,74.07742222,11.20637305,2.518303098,
TRUE,1630203120,29-08-2021,USD,73.53281743,0.001334627,3.703406962,12.05173056,1.686875433,10.85996011,0.941351818,0.044010119,1.000344978,74.08186558,11.20390959,2.519712854,
TRUE,1630203420,29-08-2021,USD,73.54751679,0.001334133,3.702592807,12.05329679,1.686015814,10.86213143,0.94105082,0.044033876,1.000934946,74.07001663,11.20122218,2.517749265,
TRUE,1630203720,29-08-2021,USD,73.565891,0.001333973,3.702148722,12.05474253,1.687195683,10.85941728,0.941013195,0.044005279,1.000534968,74.10630404,11.19943058,2.519335241,
TRUE,1630204080,29-08-2021,USD,73.52032298,0.001333547,3.703110906,12.05257392,1.68638663,10.86441131,0.941464692,0.044016718,1.000104991,74.12481803,11.20738082,2.519738028,
TRUE,1630204380,29-08-2021,USD,73.55633641,0.001334507,3.701260553,12.05859785,1.686757446,10.85768022,0.941511723,0.044036076,1.000294981,74.10334181,11.20267786,2.518152052,
TRUE,1630204620,29-08-2021,USD,73.54825176,0.00133368,3.703962068,12.04932099,1.686437196,10.86386848,0.940956758,0.044031676,1.000914947,74.10186069,11.19987848,2.519083499,
TRUE,1630204920,29-08-2021,USD,73.56295112,0.001334587,3.702000694,12.05161009,1.686740591,10.86712546,0.940975571,0.044009679,1.000694959,74.0796439,11.20446947,2.519586983,
TRUE,1630205220,29-08-2021,USD,73.54604686,0.001333547,3.702074708,12.0504053,1.686808012,10.86408561,0.940778041,0.044004399,1.000824952,74.07001663,11.20334971,2.518932453,
TRUE,1630205520,29-08-2021,USD,73.55707138,0.00133392,3.701112525,12.05715211,1.687060841,10.86169716,0.941267162,0.044015838,1.000914947,74.10556348,11.20357366,2.519662506,
TRUE,1630213980,29-08-2021,USD,73.56001125,0.001334387,3.702740835,12.04944147,1.685931538,10.86180573,0.940721604,0.044017598,1.000724957,74.09593621,11.20077428,2.518303098,
TRUE,1630214280,29-08-2021,USD,73.55707138,0.00133464,3.702370764,12.05016434,1.686150657,10.86310852,0.941154288,0.044019358,1.000884948,74.08112502,11.20055033,2.519259718,
TRUE,1630214580,29-08-2021,USD,73.56368609,0.00133376,3.703740025,12.05679067,1.685830406,10.85996011,0.94137063,0.044004839,1.000644962,74.07075719,11.20178206,2.519486286,
TRUE,1630214940,29-08-2021,USD,73.55045667,0.001333987,3.703221927,12.04944147,1.686976565,10.85963441,0.940881509,0.044,1.000454972,74.06557327,11.20234194,2.519461112,
TRUE,1630215180,29-08-2021,USD,73.55486648,0.001333533,3.703666011,12.052092,1.686133801,10.86593124,0.940947352,0.044008359,1.000254983,74.11667188,11.19987848,2.518479317,
TRUE,1630215540,29-08-2021,USD,73.50488865,0.00133444,3.704073089,12.05871833,1.686622604,10.86397705,0.941154288,0.044025077,1.00012499,74.08556838,11.19920663,2.519889074,
TRUE,1630215840,29-08-2021,USD,73.53428737,0.00133392,3.703369955,12.05956168,1.686403486,10.86593124,0.941549348,0.044005719,1.000654961,74.07223831,11.20323774,2.517950659,
TRUE,1630216140,29-08-2021,USD,73.52620272,0.001333853,3.702259743,12.05426062,1.686100091,10.86169716,0.94105082,0.044021117,1.000074993,74.10556348,11.206597,2.519536634,
TRUE,1630216380,29-08-2021,USD,73.55413151,0.001334533,3.701223546,12.0498029,1.685897828,10.8606115,0.940712198,0.044030356,1.000934946,74.07816278,11.2061491,2.518227575,
TRUE,1630216740,29-08-2021,USD,73.55413151,0.00133356,3.701556609,12.05703163,1.685965249,10.86419418,0.941022602,0.0440022,1.000534968,74.11667188,11.2079407,2.517975833,
